Cycle;FreqIndex;Omega;Iterations;Error;Time;FromFunction
0;1;10.78004;32;8.31228171591647e-5;4.625323901;SensMatVec
0;1;10.78004;27;8.916915248846635e-5;4.04635368;SensTMatVec
0;1;10.78004;30;6.829383346484974e-5;4.40332404;SensMatVec
0;1;10.78004;27;8.396713383262977e-5;3.821856318;SensTMatVec
0;1;10.78004;40;8.095991006484837e-7;5.804114812;getData
0;1;10.78004;28;8.330901619046926e-5;4.142912919;SensTMatVec
0;1;10.78004;34;7.95627202023752e-5;4.780461568;SensMatVec
0;1;10.78004;28;9.778107778402045e-5;4.036109284;SensTMatVec
0;1;10.78004;33;7.575266499770805e-5;4.521562388;SensMatVec
0;1;10.78004;28;9.37385339057073e-5;4.010315255;SensTMatVec
0;1;10.78004;33;8.805654215393588e-5;4.929111876;SensMatVec
0;1;10.78004;28;8.311960118589923e-5;4.342490479;SensTMatVec
0;1;10.78004;30;9.276536729885265e-5;4.500692674;SensMatVec
0;1;10.78004;28;7.734766404610127e-5;4.066079499;SensTMatVec
0;1;10.78004;33;8.060105756158009e-5;4.691086421;SensMatVec
0;1;10.78004;28;8.901822002371773e-5;4.17422788;SensTMatVec
0;1;10.78004;34;8.048002928262576e-5;5.135315593;SensMatVec
0;1;10.78004;28;9.804613364394754e-5;4.16783192;SensTMatVec
0;1;10.78004;33;8.482184784952551e-5;4.90962952;SensMatVec
0;1;10.78004;28;9.261260129278526e-5;4.060373501;SensTMatVec
0;1;10.78004;38;8.844529020279879e-7;5.275431717;getData
0;2;10.78004;26;8.678176186549535e-7;4.037985248;getData
0;2;10.78004;19;5.8741308748722076e-5;2.799111915;SensTMatVec
0;2;12.127544;30;7.102494237187784e-7;4.541915397;getData
0;2;12.127544;22;9.275577758671716e-5;3.103929768;SensTMatVec
0;2;10.78004;22;9.125377255259082e-5;3.151962766;SensMatVec
0;2;10.78004;19;6.868741911603138e-5;2.725232751;SensTMatVec
0;2;12.127544;26;7.570844900328666e-5;3.85552716;SensMatVec
0;2;12.127544;22;9.721004607854411e-5;3.433559963;SensTMatVec
0;2;10.78004;22;7.478737825294957e-5;3.13097404;SensMatVec
0;2;10.78004;18;9.117284935200587e-5;2.660308845;SensTMatVec
0;2;12.127544;25;9.076223068404943e-5;3.844088643;SensMatVec
0;2;12.127544;22;8.167288615368307e-5;3.157894396;SensTMatVec
0;2;10.78004;22;8.456302020931616e-5;3.123752998;SensMatVec
0;2;10.78004;19;6.152073183329776e-5;2.918091165;SensTMatVec
0;2;12.127544;25;9.588312968844548e-5;3.560500268;SensMatVec
0;2;12.127544;23;7.373729749815539e-5;3.479737824;SensTMatVec
0;2;10.78004;20;9.161616617348045e-5;2.87479142;SensMatVec
0;2;10.78004;18;9.33574847294949e-5;2.591856879;SensTMatVec
0;2;12.127544;25;9.074511763174087e-5;3.542875768;SensMatVec
0;2;12.127544;22;9.463494643568993e-5;3.16838839;SensTMatVec
0;2;10.78004;22;7.952759187901393e-5;3.320435383;SensMatVec
