Cycle;FreqIndex;Omega;Iterations;Error;Time;FromFunction
0;1;10.78004;26;6.634199962718412e-5;1.961260485;SensTMatVec
0;1;10.78004;29;7.496908074244857e-5;2.514173202;SensMatVec
0;1;10.78004;25;9.512133692624047e-5;2.333298812;SensTMatVec
0;1;10.78004;29;7.356139394687489e-5;2.099955449;SensMatVec
0;1;10.78004;25;9.576616139383987e-5;2.021085792;SensTMatVec
0;1;10.78004;29;8.939163672039285e-5;2.181365558;SensMatVec
0;1;10.78004;25;9.937118011293933e-5;1.811028249;SensTMatVec
0;1;10.78004;28;8.050708856899291e-5;2.003383143;SensMatVec
0;1;10.78004;25;8.928009629016742e-5;1.867835995;SensTMatVec
0;1;10.78004;29;9.200096974382177e-5;2.178974508;SensMatVec
0;1;10.78004;26;6.694396142847836e-5;1.977546171;SensTMatVec
0;1;10.78004;28;9.710224549053237e-5;2.016642581;SensMatVec
0;1;10.78004;25;9.433922969037667e-5;1.755383396;SensTMatVec
0;1;10.78004;60;9.058904737457851e-9;4.381818337;getData
0;1;10.78004;25;7.266832108143717e-5;1.822589635;SensTMatVec
0;1;10.78004;29;7.553214527433738e-5;2.16859405;SensMatVec
0;1;10.78004;25;8.672216790728271e-5;1.874887014;SensTMatVec
0;1;10.78004;28;8.664919732837006e-5;1.971195483;SensMatVec
0;1;10.78004;25;8.476487710140646e-5;1.770112437;SensTMatVec
0;1;10.78004;28;9.990132821258157e-5;1.940426369;SensMatVec
0;1;10.78004;25;8.590200013713911e-5;1.667529884;SensTMatVec
0;1;10.78004;28;6.965487409615889e-5;1.868605998;SensMatVec
0;1;10.78004;25;9.212103032041341e-5;1.882086082;SensTMatVec
0;1;10.78004;28;8.14674494904466e-5;2.079237012;SensMatVec
0;1;10.78004;25;8.716447337064892e-5;1.905213343;SensTMatVec
0;1;10.78004;29;7.045007077977061e-5;2.105918496;SensMatVec
0;1;10.78004;25;9.025854524224997e-5;1.916477628;SensTMatVec
0;1;10.78004;28;7.588374137412757e-5;2.116164461;SensMatVec
0;1;10.78004;25;8.826292469166219e-5;2.088149482;SensTMatVec
0;1;10.78004;80;9.782582743866897e-9;5.539251159;getData
0;1;10.78004;26;6.96597999194637e-5;1.833739055;SensTMatVec
0;1;10.78004;30;8.351189171662554e-5;2.100908748;SensMatVec
0;1;10.78004;26;8.381205407204106e-5;1.900851727;SensTMatVec
0;1;10.78004;30;6.921546446392313e-5;2.610539329;SensMatVec
0;1;10.78004;26;7.49431928852573e-5;2.043525907;SensTMatVec
0;1;10.78004;29;9.752425830811262e-5;2.23333034;SensMatVec
0;1;10.78004;26;7.616325456183404e-5;2.064677451;SensTMatVec
0;1;10.78004;29;9.764671995071694e-5;2.27532178;SensMatVec
0;1;10.78004;26;7.998503861017525e-5;2.041630612;SensTMatVec
0;1;10.78004;29;7.371653919108212e-5;2.101029445;SensMatVec
0;1;10.78004;26;7.878558244556189e-5;1.915391641;SensTMatVec
0;1;10.78004;30;7.831270340830088e-5;2.45869839;SensMatVec
0;1;10.78004;26;7.724660099484026e-5;2.016134994;SensTMatVec
0;1;10.78004;29;8.38052510516718e-5;2.069670778;SensMatVec
0;1;10.78004;26;8.202560275094584e-5;2.026025429;SensTMatVec
0;1;10.78004;70;9.657047606026481e-9;5.001209049;getData
0;1;10.78004;25;7.945138349896297e-5;1.885109475;SensTMatVec
0;1;10.78004;29;8.678642916493118e-5;2.156112779;SensMatVec
0;1;10.78004;25;9.822659194469452e-5;1.752919649;SensTMatVec
0;1;10.78004;29;6.991735426709056e-5;2.153899504;SensMatVec
0;1;10.78004;25;9.788427996682003e-5;1.666895888;SensTMatVec
0;1;10.78004;29;7.768415525788441e-5;2.162086065;SensMatVec
0;1;10.78004;25;9.823799337027594e-5;1.866319024;SensTMatVec
0;1;10.78004;28;8.061872358666733e-5;1.933305759;SensMatVec
0;1;10.78004;26;6.821032002335414e-5;1.738633104;SensTMatVec
0;1;10.78004;28;9.363923891214654e-5;1.85145051;SensMatVec
0;1;10.78004;25;9.839380072662607e-5;1.689742951;SensTMatVec
0;1;10.78004;29;8.317159517901018e-5;2.013534579;SensMatVec
0;1;10.78004;26;6.645359098911285e-5;1.749611951;SensTMatVec
0;1;10.78004;28;9.230157593265176e-5;1.925487352;SensMatVec
0;1;10.78004;26;6.621224019909278e-5;1.821716519;SensTMatVec
0;1;10.78004;300;1.1196807925273333e-8;21.403591142;getData
0;1;10.78004;26;8.340433851117268e-5;2.004173854;SensTMatVec
0;1;10.78004;32;7.196042861323804e-5;2.365148734;SensMatVec
0;1;10.78004;26;9.961116302292794e-5;1.90413504;SensTMatVec
0;1;10.78004;30;8.489732135785744e-5;2.346979375;SensMatVec
0;1;10.78004;26;8.692989649716765e-5;1.865387106;SensTMatVec
0;1;10.78004;30;8.056845399551094e-5;2.027129931;SensMatVec
0;1;10.78004;26;9.359447722090408e-5;1.994407093;SensTMatVec
0;1;10.78004;29;9.990896796807647e-5;2.065977132;SensMatVec
0;1;10.78004;26;8.841469389153644e-5;1.741341542;SensTMatVec
0;1;10.78004;30;6.854910316178575e-5;2.205617289;SensMatVec
0;1;10.78004;26;8.780891948845237e-5;1.980189527;SensTMatVec
0;1;10.78004;30;8.918139792513102e-5;2.137466039;SensMatVec
0;1;10.78004;26;9.474560647504404e-5;2.054920969;SensTMatVec
0;1;10.78004;30;6.867299089208245e-5;2.229795362;SensMatVec
0;1;10.78004;27;6.959798338357359e-5;1.939055343;SensTMatVec
0;1;10.78004;90;9.978879944583241e-9;6.257926484;getData
0;1;10.78004;25;8.880619861884043e-5;1.716350716;SensTMatVec
0;1;10.78004;29;9.723268885863945e-5;2.053860149;SensMatVec
0;1;10.78004;26;7.304659084184095e-5;1.788829049;SensTMatVec
0;1;10.78004;29;8.142941805999726e-5;2.09813197;SensMatVec
0;1;10.78004;26;7.269316120073199e-5;2.031321507;SensTMatVec
0;1;10.78004;29;8.756256283959374e-5;2.00696056;SensMatVec
0;1;10.78004;26;7.287960033863783e-5;1.855324326;SensTMatVec
0;1;10.78004;28;9.525194036541507e-5;2.029791482;SensMatVec
0;1;10.78004;26;7.606486178701743e-5;1.755920119;SensTMatVec
0;1;10.78004;28;9.744780254550278e-5;2.100970424;SensMatVec
0;1;10.78004;26;6.984986976021901e-5;1.815493862;SensTMatVec
0;1;10.78004;29;9.556599979987368e-5;2.081175168;SensMatVec
0;1;10.78004;26;7.412362174363807e-5;1.766732222;SensTMatVec
0;1;10.78004;29;6.959437450859696e-5;2.218354834;SensMatVec
0;1;10.78004;26;7.633700442966074e-5;1.990136197;SensTMatVec
0;1;10.78004;300;1.1146634726344473e-8;21.795799673;getData
0;1;10.78004;26;9.543084161123261e-5;1.787182173;SensTMatVec
0;1;10.78004;32;8.48413837957196e-5;2.178533957;SensMatVec
0;1;10.78004;27;7.951461884658784e-5;1.798543261;SensTMatVec
0;1;10.78004;32;7.129688310669735e-5;2.238674639;SensMatVec
0;1;10.78004;27;6.952771946089342e-5;1.810771084;SensTMatVec
0;1;10.78004;30;9.446948388358578e-5;2.067830327;SensMatVec
0;1;10.78004;27;7.34677305445075e-5;1.929537331;SensTMatVec
0;1;10.78004;30;7.774197001708671e-5;2.614063938;SensMatVec
0;1;10.78004;27;7.074660243233666e-5;1.856128914;SensTMatVec
0;1;10.78004;30;7.942511729197577e-5;2.05729682;SensMatVec
0;1;10.78004;27;8.417925710091367e-5;1.95422234;SensTMatVec
0;1;10.78004;32;7.809842645656317e-5;2.258899877;SensMatVec
0;1;10.78004;27;7.073034066706896e-5;1.950766261;SensTMatVec
0;1;10.78004;30;8.141780563164502e-5;2.22327267;SensMatVec
0;1;10.78004;27;7.182177068898454e-5;1.873610657;SensTMatVec
0;1;10.78004;220;9.740361406329612e-9;15.204606118;getData
0;1;10.78004;26;6.841317372163758e-5;1.814562245;SensTMatVec
0;1;10.78004;30;7.94366278569214e-5;2.17936764;SensMatVec
0;1;10.78004;26;8.680281462147832e-5;1.810387521;SensTMatVec
0;1;10.78004;29;9.502732427790761e-5;2.173330953;SensMatVec
0;1;10.78004;26;8.172962407115847e-5;1.818783076;SensTMatVec
0;1;10.78004;30;7.052791625028476e-5;2.093662851;SensMatVec
0;1;10.78004;26;8.560514834243804e-5;1.81672811;SensTMatVec
0;1;10.78004;29;7.475145685020834e-5;2.132093966;SensMatVec
0;1;10.78004;26;8.536033419659361e-5;1.759169267;SensTMatVec
0;1;10.78004;29;8.32452205941081e-5;2.232586627;SensMatVec
0;1;10.78004;26;8.439436351181939e-5;1.7401688;SensTMatVec
0;1;10.78004;29;9.910330118145794e-5;2.30838971;SensMatVec
0;1;10.78004;26;8.79875587997958e-5;1.743930374;SensTMatVec
0;1;10.78004;29;7.921912765596062e-5;1.955651225;SensMatVec
0;1;10.78004;26;8.648960647406057e-5;1.978648149;SensTMatVec
0;1;10.78004;300;1.29052901698401e-8;21.138603225;getData
0;2;10.78004;37;8.538154183668212e-9;2.813175024;getData
0;2;10.78004;17;8.56973128975369e-5;1.254556689;SensTMatVec
0;2;12.127544;38;9.275783696693907e-9;3.174388194;getData
0;2;12.127544;18;7.924478268250823e-5;1.414810016;SensTMatVec
0;2;10.78004;20;6.721817044308409e-5;1.556286797;SensMatVec
0;2;10.78004;17;7.988054130692035e-5;1.336090832;SensTMatVec
0;2;12.127544;23;6.512185791507363e-5;1.747758946;SensMatVec
0;2;12.127544;19;6.626729009440169e-5;1.705943718;SensTMatVec
0;2;10.78004;19;9.492127719568089e-5;1.725895719;SensMatVec
0;2;10.78004;17;7.815680146450177e-5;1.215360681;SensTMatVec
0;2;12.127544;22;7.848095992812887e-5;1.759925393;SensMatVec
0;2;12.127544;18;9.75155780906789e-5;1.486094095;SensTMatVec
0;2;10.78004;19;9.730306919664145e-5;1.349341284;SensMatVec
0;2;10.78004;17;6.596221646759659e-5;1.283594598;SensTMatVec
0;2;12.127544;22;7.5663992902264e-5;1.597518155;SensMatVec
0;2;12.127544;18;9.190460696117952e-5;1.340006648;SensTMatVec
0;2;10.78004;20;5.6483033404219896e-5;1.442576306;SensMatVec
0;2;10.78004;17;9.311523899668828e-5;1.34175214;SensTMatVec
0;2;12.127544;22;7.731087680440396e-5;1.591968858;SensMatVec
0;2;12.127544;18;9.88203682936728e-5;1.305066327;SensTMatVec
0;2;10.78004;19;7.622642442584038e-5;1.358167301;SensMatVec
0;2;10.78004;17;7.346472557401285e-5;1.199705914;SensTMatVec
0;2;12.127544;22;6.74668699502945e-5;1.635337195;SensMatVec
0;2;12.127544;19;5.9708483604481444e-5;1.431933883;SensTMatVec
0;2;10.78004;20;6.573933205800131e-5;1.431710933;SensMatVec
